#################################################################
# created:  08-Jul-2020 09:54:31
# --------------------------------------------------------------
# program:       20181011.012
# PP:            143603
# UTC:           1539249569422392576 - 1539249584522392576
# name:          P6_4.5_3.5_2.5MW_NBI_20ms_5Hz_FB
# description:   
# sessionInfo:   
# comment:       Impurity transport at high-n X2
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 5901ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 57ms [BG015] FlowCtrl
#            4 - Fuelling: DCH: Ar 2ms [BG023] FeedForward
#            5 - Heating: CDA: 3600.0kW
#            6 - Heating: CDA: 2.0159999999999316MJ
#            7 - Heating: CDA: 5.599998999999997s
#            8 - Heating: CDA: 
#            9 - Heating: CDA: 
#           10 - Magnetic field: ACM: 
#           11 - Diagnostics: DBB: 
#           12 - Diagnostics: DBB: 
#           13 - Diagnostics: DBB: 
#           14 - Diagnostics: DBB: 
#           15 - Diagnostics: DBB: 
#           16 - Heating: CBG: 4500.0kW
#           17 - Heating: CBG: 20.165534999999995MJ
#           18 - Heating: CBG: 6.0002s
#           19 - Heating: CBG: X2-mode
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Heating: CBG: 
#           27 - Heating: CBG: 
#           28 - Magnetic field: AAQ: 
#           29 - Experiment: : Physics
#           30 - Experiment: : Olaf Grulke
#           31 - Experiment: : S65
#           32 - Experiment: : Yevgen Kazakov
#           33 - Experiment: : Arturo Alonso
#           34 - Experiment: : anla_008
#           35 - Experiment: : anla_009
#           36 - Experiment: : rjose_001
#           37 - Experiment: : twegner_004
#           38 - Fuelling: QSQ: Ar
#           39 - Fuelling: QSQ: H2
#           40 - Magnetic field: AAE: KJM+252
#           41 - Magnetic field: AAE: 2-AA78-T1109
#           42 - Diagnostics: QSL Laser Blow-Off: Fe(Ti)
# 
# result:   ok
# 
# --------------------------------------------------------------
# timeSlice/ref:    /52
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20181011.12
# requested by:     birger.buttenschoen@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - oliver.ford@ipp.mpg.de: CXRS
# contributors:     (5) - dinklage@ipp.mpg.de: TS
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (7) - dinklage@ipp.mpg.de: TS and Zeff and CXRS
# contributors:     (9) - dinklage@ipp.mpg.de: fit to data
# contributors:     (12) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (13) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (14) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (15) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (16) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (17) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (18) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (19) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (20) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (21) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (22) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (23) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         339
# 
# parameters:   1 - densityCorrectionFactor: 1.2245
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.4980
#               7 - R: 5.4940
#               8 - B: 2.6552
#               9 - iota23: 0.8973
#              10 - iotaa: 0.9644
#              11 - kappa: 5.1417
#              12 - betaTotal: 0.0069
#              13 - betaPeaking: 3.0486
#              14 - mirrorRatio: 0.0965
# 
# results:      1 - Zeff: 1.50931
#               2 - nc: 0.89811
#               3 - neL: 7.892610^{19} m^{-2}
#               4 - Wdia: 420.9205kJ
#               5 - PECH: 2465.0447kW
#               6 - Te0: 1.4780keV
#               7 - Ti0: 1.1484keV
#               8 - ne0: 6.472710^{19} m^{-3}
#               9 - Ip: -0.1647kA
#              10 - tauLRp: 3.8194s
#              11 - tauLRZ: 3.8194s
#              12 - tauLR: 3.8194s
#              13 - IBCp: -0.9151kA
#              14 - IBCp: -0.9151kA
#              15 - IBC: -0.9151kA
#              16 - neLTS: 7.877410^{19} m^{-2}
#              17 - Wkin: 388.2111kJ
#              18 - tauE: 0.1708s
#              19 - |ne|L: 6.0712m^{-3}
#              20 - tauEISS04: 0.2369s
# 
# fit:          1 - T_i (CXRS/CXRS&TS) fitted with GP06 (params: 0.7        0.18)
#               2 - T_e (TS/CXRS&TS) fitted with GP06 (params: 0.3         0.2)
#               3 - n_e (TS) fitted with GP08 (params: 0.8)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e () fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              4.4000s
#  data time:         4.3862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
0.36888389 NaN NaN 4.84909877 0.20935323 NaN   0   0 NaN NaN 
0.37063632 NaN NaN 4.84664253 0.20992583 NaN   0   0 NaN NaN 
0.37238050 NaN NaN 4.84427958 0.21052285 NaN   0   0 NaN NaN 
0.37411655 NaN NaN 4.84200427 0.21114437 NaN   0   0 NaN NaN 
0.37584458 NaN NaN 4.83981093 0.21179039 NaN   0   0 NaN NaN 
0.37756470 NaN NaN 4.83769385 0.21246091 NaN   0   0 NaN NaN 
0.37927702 NaN NaN 4.83564731 0.21315585 NaN   0   0 NaN NaN 
0.38098164 NaN NaN 4.83366553 0.21387514 NaN   0   0 NaN NaN 
0.38267868 NaN NaN 4.83174272 0.21461863 NaN   0   0 NaN NaN 
0.38436821 NaN NaN 4.82987304 0.21538616 NaN   0   0 NaN NaN 
0.38605036 NaN NaN 4.82805063 0.21617753 NaN   0   0 NaN NaN 
0.38772521 NaN NaN 4.82626962 0.21699253 NaN   0   0 NaN NaN 
0.38939285 NaN NaN 4.82452409 0.21783090 NaN   0   0 NaN NaN 
0.39105338 NaN NaN 4.82280811 0.21869236 NaN   0   0 NaN NaN 
0.39270689 NaN NaN 4.82111571 0.21957660 NaN   0   0 NaN NaN 
0.39435347 NaN NaN 4.81944091 0.22048330 NaN   0   0 NaN NaN 
0.39599320 NaN NaN 4.81777770 0.22141210 NaN   0   0 NaN NaN 
0.39762617 NaN NaN 4.81612005 0.22236263 NaN   0   0 NaN NaN 
0.39925246 NaN NaN 4.81446191 0.22333449 NaN   0   0 NaN NaN 
0.40087215 NaN NaN 4.81279722 0.22432729 NaN   0   0 NaN NaN 
0.40248532 NaN NaN 4.81111987 0.22534058 NaN   0   0 NaN NaN 
0.40409206 NaN NaN 4.80942378 0.22637392 NaN   0   0 NaN NaN 
0.40569243 NaN NaN 4.80770281 0.22742684 NaN   0   0 NaN NaN 
0.40728651 NaN NaN 4.80595083 0.22849887 NaN   0   0 NaN NaN 
0.40887438 NaN NaN 4.80416169 0.22958951 NaN   0   0 NaN NaN 
0.41045610 NaN NaN 4.80232921 0.23069826 NaN   0   0 NaN NaN 
0.41203176 NaN NaN 4.80044723 0.23182458 NaN   0   0 NaN NaN 
0.41360141 NaN NaN 4.79850955 0.23296795 NaN   0   0 NaN NaN 
0.41516512 NaN NaN 4.79650997 0.23412781 NaN   0   0 NaN NaN 
0.41672297 NaN NaN 4.79444229 0.23530360 NaN   0   0 NaN NaN 
0.41827502 NaN NaN 4.79230028 0.23649474 NaN   0   0 NaN NaN 
0.41982132 NaN NaN 4.79007772 0.23770065 NaN   0   0 NaN NaN 
0.42136196 NaN NaN 4.78776839 0.23892073 NaN   0   0 NaN NaN 
0.42289698 NaN NaN 4.78536604 0.24015436 NaN   0   0 NaN NaN 
0.42442645 NaN NaN 4.78286444 0.24140093 NaN   0   0 NaN NaN 
0.42595043 NaN NaN 4.78025734 0.24265978 NaN   0   0 NaN NaN 
0.42746897 NaN NaN 4.77753850 0.24393029 NaN   0   0 NaN NaN 
0.42898214 NaN NaN 4.77470168 0.24521178 NaN   0   0 NaN NaN 
0.43048999 NaN NaN 4.77174063 0.24650359 NaN   0   0 NaN NaN 
0.43199258 NaN NaN 4.76864911 0.24780502 NaN   0   0 NaN NaN 
0.43348996 NaN NaN 4.76542087 0.24911540 NaN   0   0 NaN NaN 
0.43498218 NaN NaN 4.76204969 0.25043401 NaN   0   0 NaN NaN 
0.43646931 NaN NaN 4.75852932 0.25176013 NaN   0   0 NaN NaN 
0.43795138 NaN NaN 4.75485354 0.25309305 NaN   0   0 NaN NaN 
0.43942845 NaN NaN 4.75101613 0.25443200 NaN   0   0 NaN NaN 
0.44090058 NaN NaN 4.74701088 0.25577626 NaN   0   0 NaN NaN 
0.44236781 NaN NaN 4.74283158 0.25712506 NaN   0   0 NaN NaN 
0.44383018 NaN NaN 4.73847205 0.25847764 NaN   0   0 NaN NaN 
0.44528776 NaN NaN 4.73392609 0.25983320 NaN   0   0 NaN NaN 
0.44674058 NaN NaN 4.72918754 0.26119098 NaN   0   0 NaN NaN 
0.44818869 NaN NaN 4.72425025 0.26255017 NaN   0   0 NaN NaN 
0.44963213 NaN NaN 4.71910806 0.26390997 NaN   0   0 NaN NaN 
0.45107096 NaN NaN 4.71375486 0.26526958 NaN   0   0 NaN NaN 
0.45250521 NaN NaN 4.70818453 0.26662818 NaN   0   0 NaN NaN 
0.45393493 NaN NaN 4.70239097 0.26798495 NaN   0   0 NaN NaN 
0.45536016 NaN NaN 4.69636812 0.26933909 NaN   0   0 NaN NaN 
0.45678095 NaN NaN 4.69010992 0.27068976 NaN   0   0 NaN NaN 
0.45819732 NaN NaN 4.68361032 0.27203614 NaN   0   0 NaN NaN 
0.45960934 NaN NaN 4.67686333 0.27337742 NaN   0   0 NaN NaN 
0.46101703 NaN NaN 4.66986295 0.27471278 NaN   0   0 NaN NaN 
0.46242043 NaN NaN 4.66260321 0.27604142 NaN   0   0 NaN NaN 
0.46381959 NaN NaN 4.65507818 0.27736252 NaN   0   0 NaN NaN 
0.46521454 NaN NaN 4.64728193 0.27867529 NaN   0   0 NaN NaN 
0.46660532 NaN NaN 4.63920857 0.27997896 NaN   0   0 NaN NaN 
0.46799196 NaN NaN 4.63085226 0.28127276 NaN   0   0 NaN NaN 
0.46937451 NaN NaN 4.62220715 0.28255594 NaN   0   0 NaN NaN 
0.47075300 NaN NaN 4.61326745 0.28382777 NaN   0   0 NaN NaN 
0.47212746 NaN NaN 4.60402738 0.28508756 NaN   0   0 NaN NaN 
0.47349794 NaN NaN 4.59448121 0.28633463 NaN   0   0 NaN NaN 
0.47486446 NaN NaN 4.58462323 0.28756833 NaN   0   0 NaN NaN 
0.47622706 NaN NaN 4.57444777 0.28878807 NaN   0   0 NaN NaN 
0.47758577 NaN NaN 4.56394920 0.28999327 NaN   0   0 NaN NaN 
0.47894062 NaN NaN 4.55312191 0.29118342 NaN   0   0 NaN NaN 
0.48029166 NaN NaN 4.54196034 0.29235804 NaN   0   0 NaN NaN 
0.48163890 NaN NaN 4.53045897 0.29351671 NaN   0   0 NaN NaN 
0.48298239 NaN NaN 4.51861232 0.29465908 NaN   0   0 NaN NaN 
0.48432215 NaN NaN 4.50641493 0.29578485 NaN   0   0 NaN NaN 
0.48565821 NaN NaN 4.49386141 0.29689381 NaN   0   0 NaN NaN 
0.48699061 NaN NaN 4.48094639 0.29798582 NaN   0   0 NaN NaN 
0.48831937 NaN NaN 4.46766455 0.29906082 NaN   0   0 NaN NaN 
0.48964453 NaN NaN 4.45401062 0.30011885 NaN   0   0 NaN NaN 
0.49096611 NaN NaN 4.43997938 0.30116004 NaN   0   0 NaN NaN 
0.49228414 NaN NaN 4.42556562 0.30218464 NaN   0   0 NaN NaN 
0.49359865 NaN NaN 4.41076422 0.30319301 NaN   0   0 NaN NaN 
0.49490967 NaN NaN 4.39557010 0.30418563 NaN   0   0 NaN NaN 
0.49621723 NaN NaN 4.37997819 0.30516313 NaN   0   0 NaN NaN 
0.49752135 NaN NaN 4.36398353 0.30612626 NaN   0   0 NaN NaN 
0.49882206 NaN NaN 4.34758115 0.30707594 NaN   0   1 NaN NaN 
0.50011939 NaN NaN 4.33076619 0.30801325 NaN   0   1 NaN NaN 
0.50141336 NaN NaN 4.31353378 0.30893944 NaN   0   1 NaN NaN 
0.50270401 NaN NaN 4.29587917 0.30985594 NaN   0   1 NaN NaN 
0.50399134 NaN NaN 4.27779760 0.31076439 NaN   0   1 NaN NaN 
0.50527540 NaN NaN 4.25928442 0.31166663 NaN   0   1 NaN NaN 
0.50655620 NaN NaN 4.24033499 0.31256471 NaN   0   1 NaN NaN 
0.50783377 NaN NaN 4.22094475 0.31346093 NaN   0   1 NaN NaN 
0.50910814 NaN NaN 4.20110921 0.31435782 NaN   0   1 NaN NaN 
0.51037932 NaN NaN 4.18082390 0.31525817 NaN   0   1 NaN NaN 
0.51164735 NaN NaN 4.16008445 0.31616504 NaN   0   1 NaN NaN 
0.51291224 NaN NaN 4.13888653 0.31708178 NaN   0   1 NaN NaN 
0.51417401 NaN NaN 4.11722586 0.31801202 NaN   0   1 NaN NaN 
0.51543270 NaN NaN 4.09509824 0.31895971 NaN   0   1 NaN NaN 
0.51668833 NaN NaN 4.07249952 0.31992910 NaN   0   1 NaN NaN 
0.51794091 NaN NaN 4.04942563 0.32092478 NaN   0   1 NaN NaN 
0.51919047 NaN NaN 4.02587255 0.32195170 NaN   0   1 NaN NaN 
0.52043702 NaN NaN 4.00183632 0.32301513 NaN   0   1 NaN NaN 
0.52168060 NaN NaN 3.97731305 0.32412071 NaN   0   1 NaN NaN 
0.52292122 NaN NaN 3.95229893 0.32527447 NaN   0   1 NaN NaN 
0.52415891 NaN NaN 3.92679020 0.32648277 NaN   0   1 NaN NaN 
0.52539368 NaN NaN 3.90078317 0.32775240 NaN   0   1 NaN NaN 
0.52662555 NaN NaN 3.87427422 0.32909050 NaN   0   1 NaN NaN 
0.52785455 NaN NaN 3.84725979 0.33050459 NaN   0   1 NaN NaN 
0.52908070 NaN NaN 3.81973642 0.33200261 NaN   0   1 NaN NaN 
0.53030401 NaN NaN 3.79170068 0.33359284 NaN   0   1 NaN NaN 
0.53152450 NaN NaN 3.76314924 0.33528394 NaN   0   1 NaN NaN 
0.53274220 NaN NaN 3.73407883 0.33708495 NaN   0   1 NaN NaN 
0.53395712 NaN NaN 3.70448624 0.33900524 NaN   0   1 NaN NaN 
0.53516928 NaN NaN 3.67436836 0.34105453 NaN   0   1 NaN NaN 
0.53637871 NaN NaN 3.64372214 0.34324284 NaN   0   1 NaN NaN 
0.53758541 NaN NaN 3.61254458 0.34558048 NaN   0   1 NaN NaN 
0.53878941 NaN NaN 3.58083280 0.34807805 NaN   0   1 NaN NaN 
0.53999072 NaN NaN 3.54858397 0.35074636 NaN   0   1 NaN NaN 
0.54118937 NaN NaN 3.51579532 0.35359642 NaN   0   1 NaN NaN 
0.54238537 NaN NaN 3.48246419 0.35663942 NaN   0   1 NaN NaN 
0.54357874 NaN NaN 3.44858797 0.35988669 NaN   0   1 NaN NaN 
0.54476950 NaN NaN 3.41416415 0.36334962 NaN   0   1 NaN NaN 
0.54595765 NaN NaN 3.37919026 0.36703966 NaN   0   1 NaN NaN 
0.54714323 NaN NaN 3.34366396 0.37096826 NaN   0   1 NaN NaN 
0.54832624 NaN NaN 3.30758295 0.37514683 NaN   0   1 NaN NaN 
0.54950671 NaN NaN 3.27094502 0.37958669 NaN   0   1 NaN NaN 
0.55068465 NaN NaN 3.23374803 0.38429903 NaN   0   1 NaN NaN 
0.55186007 NaN NaN 3.19598995 0.38929487 NaN   0   1 NaN NaN 
0.55303299 NaN NaN 3.15766880 0.39458502 NaN   0   1 NaN NaN 
0.55420344 NaN NaN 3.11878269 0.40018004 NaN   0   1 NaN NaN 
0.55537141 NaN NaN 3.07932981 0.40609018 NaN   0   1 NaN NaN 
0.55653693 NaN NaN 3.03930844 0.41232542 NaN   0   1 NaN NaN 
0.55770002 NaN NaN 2.99871693 0.41889535 NaN   0   1 NaN NaN 
0.55886069 NaN NaN 2.95755372 0.42580923 NaN   0   1 NaN NaN 
0.56001895 NaN NaN 2.91581733 0.43307590 NaN   0   1 NaN NaN 
0.56117482 NaN NaN 2.87350637 0.44070383 NaN   0   1 NaN NaN 
0.56232832 NaN NaN 2.83061952 0.44870106 NaN   0   1 NaN NaN 
0.56347945 NaN NaN 2.78715556 0.45707524 NaN   0   1 NaN NaN 
0.56462824 NaN NaN 2.74311333 0.46583359 NaN   0   1 NaN NaN 
0.56577469 NaN NaN 2.69849178 0.47498291 NaN   0   1 NaN NaN 
0.56691883 NaN NaN 2.65328992 0.48452962 NaN   0   1 NaN NaN 
0.56806066 NaN NaN 2.60750688 0.49447972 NaN   0   1 NaN NaN 
0.56920020 NaN NaN 2.56114183 0.50483886 NaN   0   1 NaN NaN 
0.57033747 NaN NaN 2.51419406 0.51561230 NaN   0   1 NaN NaN 
0.57147247 NaN NaN 2.46666294 0.52680495 NaN   0   1 NaN NaN 
0.57260522 NaN NaN 2.41854790 0.53842142 NaN   0   1 NaN NaN 
0.57373573 NaN NaN 2.36984849 0.55046598 NaN   0   1 NaN NaN 
0.57486402 NaN NaN 2.32056433 0.56294262 NaN   0   1 NaN NaN 
0.57599011 NaN NaN 2.27069511 0.57585508 NaN   0   1 NaN NaN 
0.57711399 NaN NaN 2.22024065 0.58920684 NaN   0   1 NaN NaN 
0.57823569 NaN NaN 2.16920081 0.60300116 NaN   0   1 NaN NaN 
0.57935522 NaN NaN 2.11757555 0.61724108 NaN   0   1 NaN NaN 
0.58047259 NaN NaN 2.06536495 0.63192949 NaN   0   1 NaN NaN 
0.58158781 NaN NaN 2.01256912 0.64706909 NaN   0   1 NaN NaN 
0.58270090 NaN NaN 1.95918830 0.66266243 NaN   0   1 NaN NaN 
0.58381186 NaN NaN 1.90522280 0.67871195 NaN   0   1 NaN NaN 
0.58492072 NaN NaN 1.85067301 0.69521995 NaN   0   1 NaN NaN 
0.58602747 NaN NaN 1.79553944 0.71218866 NaN   0   1 NaN NaN 
0.58713215 NaN NaN 1.73982264 0.72962020 NaN   0   1 NaN NaN 
0.58823474 NaN NaN 1.68352327 0.74751663 NaN   0   1 NaN NaN 
0.58933528 NaN NaN 1.62664209 0.76587994 NaN   0   1 NaN NaN 
0.59043376 NaN NaN 1.56917992 0.78471208 NaN   0   1 NaN NaN 
0.59153020 NaN NaN 1.51113769 0.80401492 NaN   0   1 NaN NaN 
0.59262461 NaN NaN 1.45251640 0.82379035 NaN   0   1 NaN NaN 
0.59371701 NaN NaN 1.39331715 0.84404018 NaN   0   1 NaN NaN 
0.59480740 NaN NaN 1.33354111 0.86476624 NaN   0   1 NaN NaN 
0.59589580 NaN NaN 1.27318955 0.88597031 NaN   0   1 NaN NaN 
0.59698221 NaN NaN 1.21226383 0.90765417 NaN   0   1 NaN NaN 
0.59806664 NaN NaN 1.15076538 0.92981960 NaN   0   1 NaN NaN 
0.59914912 NaN NaN 1.08869572 0.95246835 NaN   0   1 NaN NaN 
0.60022964 NaN NaN 1.02605647 0.97560221 NaN   0   1 NaN NaN 
0.60130822 NaN NaN 0.96284932 0.99922292 NaN   0   1 NaN NaN 
0.60238487 NaN NaN 0.89907605 1.02333225 NaN   0   1 NaN NaN 
0.60345960 NaN NaN 0.83473854 1.04793196 NaN   0   1 NaN NaN 
0.60453242 NaN NaN 0.76983872 1.07302383 NaN   0   1 NaN NaN 
0.60560334 NaN NaN 0.70437865 1.09860962 NaN   0   1 NaN NaN 
0.60667236 NaN NaN 0.63836043 1.12469111 NaN   0   1 NaN NaN 
0.60773951 NaN NaN 0.57178628 1.15127008 NaN   0   1 NaN NaN 
0.60880479 NaN NaN 0.50465849 1.17834831 NaN   0   1 NaN NaN 
0.60986820 NaN NaN 0.43697943 1.20592759 NaN   0   1 NaN NaN 
0.61092976 NaN NaN 0.36875155 1.23400969 NaN   0   1 NaN NaN 
0.61198949 NaN NaN 0.29997740 1.26259640 NaN   0   1 NaN NaN 
0.61304738 NaN NaN 0.23065960 1.29168952 NaN   0   1 NaN NaN 
0.61410345 NaN NaN 0.16080086 1.32129083 NaN   0   1 NaN NaN 
0.61515770 NaN NaN 0.09040396 1.35140210 NaN   0   1 NaN NaN 
0.61621015 NaN NaN 0.01947177 1.38202513 NaN   0   1 NaN NaN 
0.61726081 NaN NaN -0.05199275 1.41316169 NaN   0   1 NaN NaN 
0.61830968 NaN NaN -0.12398657 1.44481355 NaN   0   1 NaN NaN 
0.61935678 NaN NaN -0.19650659 1.47698247 NaN   0   1 NaN NaN 
0.62040211 NaN NaN -0.26954959 1.50967020 NaN   0   1 NaN NaN 
0.62144568 NaN NaN -0.34311232 1.54287849 NaN   0   1 NaN NaN 
0.62248750 NaN NaN -0.41719142 1.57660908 NaN   0   1 NaN NaN 
# --------------------------------------------------------------
#  Profile 31: n_i (10^{19}m^{-3})
#  calculated from ne fit and Zeff (calculated with fit) dinklage@ipp.mpg.de
#  time:              4.4000s
#  data time:         4.3862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
#                     R_0: 5.2976
#                     cn: 1.2245
#                     a: GP08
#                     fit function: 
#                     fit par 1: lambda: 0.8
# r_{eff}/m dx  sx  r_{eff} n_i/10^{19}m^{-3}  dy    sy outlier outside HFS upperHalf
0.00000000 NaN NaN 5.81339625 0.19724644 NaN   0   0 NaN NaN 
0.03599938 NaN NaN 5.78380100 0.19000611 NaN   0   0 NaN NaN 
0.05091081 NaN NaN 5.75453147 0.18328589 NaN   0   0 NaN NaN 
0.06235276 NaN NaN 5.72558865 0.17709175 NaN   0   0 NaN NaN 
0.07199876 NaN NaN 5.69697347 0.17142813 NaN   0   0 NaN NaN 
0.08049706 NaN NaN 5.66868677 0.16629742 NaN   0   0 NaN NaN 
0.08818012 NaN NaN 5.64072936 0.16169946 NaN   0   0 NaN NaN 
0.09524541 NaN NaN 5.61310196 0.15763104 NaN   0   0 NaN NaN 
0.10182163 NaN NaN 5.58580525 0.15408554 NaN   0   0 NaN NaN 
0.10799814 NaN NaN 5.55883981 0.15105257 NaN   0   0 NaN NaN 
0.11384004 NaN NaN 5.53220618 0.14851783 NaN   0   0 NaN NaN 
0.11939644 NaN NaN 5.50590483 0.14646314 NaN   0   0 NaN NaN 
0.12470552 NaN NaN 5.47993616 0.14486661 NaN   0   0 NaN NaN 
0.12979762 NaN NaN 5.45430050 0.14370304 NaN   0   0 NaN NaN 
0.13469735 NaN NaN 5.42899812 0.14294444 NaN   0   0 NaN NaN 
0.13942501 NaN NaN 5.40402922 0.14256066 NaN   0   0 NaN NaN 
0.14399753 NaN NaN 5.37939394 0.14252009 NaN   0   0 NaN NaN 
0.14842925 NaN NaN 5.35509234 0.14279037 NaN   0   0 NaN NaN 
0.15273244 NaN NaN 5.33112443 0.14333905 NaN   0   0 NaN NaN 
0.15691767 NaN NaN 5.30749014 0.14413420 NaN   0   0 NaN NaN 
0.16099413 NaN NaN 5.28418933 0.14514490 NaN   0   0 NaN NaN 
0.16496989 NaN NaN 5.26122181 0.14634167 NaN   0   0 NaN NaN 
0.16885207 NaN NaN 5.23858731 0.14769671 NaN   0   0 NaN NaN 
0.17264697 NaN NaN 5.21628549 0.14918416 NaN   0   0 NaN NaN 
0.17636023 NaN NaN 5.19431595 0.15078016 NaN   0   0 NaN NaN 
0.17999691 NaN NaN 5.17267822 0.15246292 NaN   0   0 NaN NaN 
0.18356155 NaN NaN 5.15137177 0.15421265 NaN   0   0 NaN NaN 
0.18705827 NaN NaN 5.13039598 0.15601156 NaN   0   0 NaN NaN 
0.19049082 NaN NaN 5.10975018 0.15784374 NaN   0   0 NaN NaN 
0.19386260 NaN NaN 5.08943364 0.15969503 NaN   0   0 NaN NaN 
0.19717673 NaN NaN 5.06944555 0.16155293 NaN   0   0 NaN NaN 
0.20043607 NaN NaN 5.04978504 0.16340643 NaN   0   0 NaN NaN 
0.20364325 NaN NaN 5.03045115 0.16524595 NaN   0   0 NaN NaN 
0.20680070 NaN NaN 5.01144289 0.16706314 NaN   0   0 NaN NaN 
0.20991066 NaN NaN 4.99275917 0.16885081 NaN   0   0 NaN NaN 
0.21297521 NaN NaN 4.97439885 0.17060282 NaN   0   0 NaN NaN 
0.21599629 NaN NaN 4.95636073 0.17231395 NaN   0   0 NaN NaN 
0.21897569 NaN NaN 4.93864351 0.17397983 NaN   0   0 NaN NaN 
0.22191509 NaN NaN 4.92124587 0.17559682 NaN   0   0 NaN NaN 
0.22481607 NaN NaN 4.90416638 0.17716199 NaN   0   0 NaN NaN 
0.22768008 NaN NaN 4.88740357 0.17867300 NaN   0   0 NaN NaN 
0.23050851 NaN NaN 4.87095589 0.18012804 NaN   0   0 NaN NaN 
0.23330266 NaN NaN 4.85482174 0.18152581 NaN   0   0 NaN NaN 
0.23606373 NaN NaN 4.83899944 0.18286541 NaN   0   0 NaN NaN 
0.23879288 NaN NaN 4.82348724 0.18414635 NaN   0   0 NaN NaN 
0.24149119 NaN NaN 4.80828333 0.18536847 NaN   0   0 NaN NaN 
0.24415969 NaN NaN 4.79338585 0.18653192 NaN   0   0 NaN NaN 
0.24679933 NaN NaN 4.77879285 0.18763713 NaN   0   0 NaN NaN 
0.24941103 NaN NaN 4.76450233 0.18868476 NaN   0   0 NaN NaN 
0.25199567 NaN NaN 4.75051222 0.18967569 NaN   0   0 NaN NaN 
0.25455407 NaN NaN 4.73682039 0.19061099 NaN   0   0 NaN NaN 
0.25708701 NaN NaN 4.72342464 0.19149190 NaN   0   0 NaN NaN 
0.25959523 NaN NaN 4.71032270 0.19231981 NaN   0   0 NaN NaN 
0.26207945 NaN NaN 4.69751226 0.19309623 NaN   0   0 NaN NaN 
0.26454035 NaN NaN 4.68499092 0.19382281 NaN   0   0 NaN NaN 
0.26697856 NaN NaN 4.67275623 0.19450127 NaN   0   0 NaN NaN 
0.26939470 NaN NaN 4.66080568 0.19513342 NaN   0   0 NaN NaN 
0.27178937 NaN NaN 4.64913669 0.19572117 NaN   0   0 NaN NaN 
0.27416312 NaN NaN 4.63774662 0.19626646 NaN   0   0 NaN NaN 
0.27651650 NaN NaN 4.62663277 0.19677130 NaN   0   0 NaN NaN 
0.27885001 NaN NaN 4.61579238 0.19723775 NaN   0   0 NaN NaN 
0.28116416 NaN NaN 4.60522262 0.19766787 NaN   0   0 NaN NaN 
0.28345941 NaN NaN 4.59492062 0.19806378 NaN   0   0 NaN NaN 
0.28573623 NaN NaN 4.58488342 0.19842761 NaN   0   0 NaN NaN 
0.28799505 NaN NaN 4.57510803 0.19876149 NaN   0   0 NaN NaN 
0.29023629 NaN NaN 4.56559138 0.19906758 NaN   0   0 NaN NaN 
0.29246036 NaN NaN 4.55633036 0.19934800 NaN   0   0 NaN NaN 
0.29466764 NaN NaN 4.54732177 0.19960490 NaN   0   0 NaN NaN 
0.29685851 NaN NaN 4.53856238 0.19984040 NaN   0   0 NaN NaN 
