#################################################################
# created:  07-Jul-2020 12:44:18
# --------------------------------------------------------------
# program:       20180927.024
# PP:            133726
# UTC:           1538044493634849024 - 1538044517734849024
# name:          ID17_2MW_ne_3.5_NBIblibs_15s
# description:   
# sessionInfo:   
# comment:       Configuration Scans (High Iota)
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 14901ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 57ms [BG015] FlowCtrl
#            4 - Heating: CDA: 3600.0kW
#            5 - Heating: CDA: 0.14399999999997135MJ
#            6 - Heating: CDA: 0.999998000000005s
#            7 - Heating: CDA: 
#            8 - Heating: CDA: 
#            9 - Diagnostics: DBB: 
#           10 - Diagnostics: DBB: 
#           11 - Diagnostics: DBB: 
#           12 - Diagnostics: DBB: 
#           13 - Diagnostics: DBB: 
#           14 - Heating: CBG: 2000.0kW
#           15 - Heating: CBG: 30.000199999999996MJ
#           16 - Heating: CBG: 15.0002s
#           17 - Heating: CBG: X2-mode
#           18 - Heating: CBG: 
#           19 - Heating: CBG: 
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Magnetic field: AAQ: 
#           27 - Experiment: : Physics
#           28 - Experiment: : Olaf Grulke
#           29 - Experiment: : S53
#           30 - Experiment: : Tamara Andreeva
#           31 - Experiment: : Marcin Jakubowski
#           32 - Experiment: : uhn_005
#           33 - Experiment: : tya_003
#           34 - Experiment: : sjamsa_010
#           35 - Experiment: : thomsen_005
#           36 - Experiment: : kbr_006
#           37 - Experiment: : daz_003
#           38 - Experiment: : daz_004
#           39 - Experiment: : cob_001
#           40 - Experiment: : fwa_008
#           41 - Fuelling: QSQ: Ar
#           42 - Magnetic field: AAE: FMM002+252
# 
# --------------------------------------------------------------
# timeSlice/ref:    /240
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20180927.25
# requested by:     tya@ipp.mpg.degeiger@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - dinklage@ipp.mpg.de: TS
# contributors:     (5) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff and XICS
# contributors:     (8) - dinklage@ipp.mpg.de: fit to data
# contributors:     (11) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (12) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (13) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (14) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (15) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (16) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (17) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (18) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (19) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (20) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (21) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (22) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         278
# 
# parameters:   1 - densityCorrectionFactor: 1.2000
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.5406
#               7 - R: 5.5118
#               8 - B: 2.3802
#               9 - iota23: 0.9476
#              10 - iotaa: 1.0562
#              11 - kappa: 6.1334
#              12 - betaTotal: 0.0044
#              13 - betaPeaking: 3.0392
#              14 - mirrorRatio: 0.0437
# 
# results:      1 - Zeff: 1.52241
#               2 - nc: 0.89551
#               3 - neL: 3.822510^{19} m^{-2}
#               4 - Wdia: 416.2080kJ
#               5 - PECH: 1974.5702kW
#               6 - Te0: 4.1567keV
#               7 - Ti0: 1.8104keV
#               8 - ne0: 2.634910^{19} m^{-3}
#               9 - Ip: 2.7714kA
#              10 - tauLRp: 13.4931s
#              11 - tauLRZ: 13.4931s
#              12 - tauLR: 13.4931s
#              13 - IBCp: 6.9104kA
#              14 - IBCp: 6.9104kA
#              15 - IBC: 6.9104kA
#              16 - neLTS: 3.250710^{19} m^{-2}
#              17 - Wkin: 371.5480kJ
#              18 - tauE: 0.2108s
#              19 - |ne|L: 2.9404m^{-3}
#              20 - tauEISS04: 0.2374s
# 
# fit:          1 - T_i (XICS and TS) fitted with GP06u (params: 0.6         0.3        0.32           3)
#               2 - T_e (TS) fitted with GP06u (params: 0.3           80)
#               3 - n_e (TS) fitted with GP08 (params: 0.5)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e (TS) fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              13.0000s
#  data time:         12.9862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
0.64450587 NaN NaN 0.12369521 0.25097525 NaN   0   1 NaN NaN 
0.64568954 NaN NaN 0.12595230 0.25684602 NaN   0   1 NaN NaN 
0.64687104 NaN NaN 0.12845740 0.26316023 NaN   0   1 NaN NaN 
0.64805039 NaN NaN 0.13120987 0.26993329 NaN   0   1 NaN NaN 
0.64922759 NaN NaN 0.13420903 0.27717938 NaN   0   1 NaN NaN 
0.65040266 NaN NaN 0.13745410 0.28491139 NaN   0   1 NaN NaN 
0.65157562 NaN NaN 0.14094425 0.29314099 NaN   0   1 NaN NaN 
0.65274646 NaN NaN 0.14467856 0.30187859 NaN   0   1 NaN NaN 
0.65391521 NaN NaN 0.14865605 0.31113346 NaN   0   1 NaN NaN 
0.65508188 NaN NaN 0.15287568 0.32091379 NaN   0   1 NaN NaN 
0.65624647 NaN NaN 0.15733631 0.33122673 NaN   0   1 NaN NaN 
0.65740900 NaN NaN 0.16203677 0.34207851 NaN   0   1 NaN NaN 
0.65856947 NaN NaN 0.16697578 0.35347455 NaN   0   1 NaN NaN 
0.65972791 NaN NaN 0.17215202 0.36541951 NaN   0   1 NaN NaN 
0.66088431 NaN NaN 0.17756409 0.37791739 NaN   0   1 NaN NaN 
0.66203870 NaN NaN 0.18321053 0.39097166 NaN   0   1 NaN NaN 
0.66319107 NaN NaN 0.18908980 0.40458527 NaN   0   1 NaN NaN 
0.66434145 NaN NaN 0.19520031 0.41876078 NaN   0   1 NaN NaN 
0.66548983 NaN NaN 0.20154039 0.43350040 NaN   0   1 NaN NaN 
0.66663624 NaN NaN 0.20810830 0.44880607 NaN   0   1 NaN NaN 
0.66778068 NaN NaN 0.21490226 0.46467947 NaN   0   1 NaN NaN 
0.66892317 NaN NaN 0.22192039 0.48112214 NaN   0   1 NaN NaN 
0.67006370 NaN NaN 0.22916078 0.49813542 NaN   0   1 NaN NaN 
0.67120230 NaN NaN 0.23662144 0.51572057 NaN   0   1 NaN NaN 
0.67233897 NaN NaN 0.24430031 0.53387875 NaN   0   1 NaN NaN 
0.67347372 NaN NaN 0.25219529 0.55261106 NaN   0   1 NaN NaN 
0.67460656 NaN NaN 0.26030421 0.57191853 NaN   0   1 NaN NaN 
0.67573750 NaN NaN 0.26862482 0.59180217 NaN   0   1 NaN NaN 
# --------------------------------------------------------------
#  Profile 30: p_e (kPa)
#  n_e and T_e fits (calculated with fit) dinklage@ipp.mpg.de
#  time:              13.0000s
#  data time:         12.9862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
#                     R_0: 5.3283
#                     cn: 1.2
#                     a: GP08
#                     fit function: 
#                     fit par 1: lambda: 0.5
# r_{eff}/m dx  sx  r_{eff} p_e/kPa  dy    sy outlier outside HFS upperHalf
0.00000000 NaN NaN 17.54588455 2.76677799 NaN   0   0 NaN NaN 
0.03907891 NaN NaN 17.23511286 2.71261055 NaN   0   0 NaN NaN 
0.05526592 NaN NaN 16.92761518 2.66014312 NaN   0   0 NaN NaN 
0.06768666 NaN NaN 16.62347938 2.60920553 NaN   0   0 NaN NaN 
0.07815782 NaN NaN 16.32278902 2.55964208 NaN   0   0 NaN NaN 
0.08738310 NaN NaN 16.02562335 2.51131114 NaN   0   0 NaN NaN 
0.09572339 NaN NaN 15.73205725 2.46408456 NaN   0   0 NaN NaN 
0.10339307 NaN NaN 15.44216120 2.41784709 NaN   0   0 NaN NaN 
0.11053185 NaN NaN 15.15600131 2.37249569 NaN   0   0 NaN NaN 
0.11723673 NaN NaN 14.87363927 2.32793888 NaN   0   0 NaN NaN 
0.12357836 NaN NaN 14.59513237 2.28409600 NaN   0   0 NaN NaN 
0.12961008 NaN NaN 14.32053347 2.24089647 NaN   0   0 NaN NaN 
0.13537331 NaN NaN 14.04989102 2.19827913 NaN   0   0 NaN NaN 
0.14090101 NaN NaN 13.78324909 2.15619147 NaN   0   0 NaN NaN 
0.14621989 NaN NaN 13.52064732 2.11458896 NaN   0   0 NaN NaN 
0.15135196 NaN NaN 13.26212103 2.07343441 NaN   0   0 NaN NaN 
0.15631563 NaN NaN 13.00770116 2.03269726 NaN   0   0 NaN NaN 
0.16112647 NaN NaN 12.75741435 1.99235305 NaN   0   0 NaN NaN 
0.16579777 NaN NaN 12.51128297 1.95238276 NaN   0   0 NaN NaN 
0.17034101 NaN NaN 12.26932513 1.91277235 NaN   0   0 NaN NaN 
0.17476619 NaN NaN 12.03155475 1.87351215 NaN   0   0 NaN NaN 
0.17908206 NaN NaN 11.79798162 1.83459648 NaN   0   0 NaN NaN 
0.18329633 NaN NaN 11.56861142 1.79602314 NaN   0   0 NaN NaN 
0.18741586 NaN NaN 11.34344580 1.75779303 NaN   0   0 NaN NaN 
0.19144677 NaN NaN 11.12248243 1.71990975 NaN   0   0 NaN NaN 
0.19539454 NaN NaN 10.90571510 1.68237928 NaN   0   0 NaN NaN 
0.19926412 NaN NaN 10.69313377 1.64520966 NaN   0   0 NaN NaN 
0.20305997 NaN NaN 10.48472461 1.60841067 NaN   0   0 NaN NaN 
0.20678615 NaN NaN 10.28047017 1.57199360 NaN   0   0 NaN NaN 
0.21044636 NaN NaN 10.08034938 1.53597097 NaN   0   0 NaN NaN 
0.21404400 NaN NaN 9.88433768 1.50035637 NaN   0   0 NaN NaN 
0.21758215 NaN NaN 9.69240712 1.46516419 NaN   0   0 NaN NaN 
0.22106369 NaN NaN 9.50452642 1.43040952 NaN   0   0 NaN NaN 
0.22449124 NaN NaN 9.32066112 1.39610791 NaN   0   0 NaN NaN 
0.22786724 NaN NaN 9.14077363 1.36227528 NaN   0   0 NaN NaN 
0.23119394 NaN NaN 8.96482340 1.32892776 NaN   0   0 NaN NaN 
0.23447345 NaN NaN 8.79276696 1.29608160 NaN   0   0 NaN NaN 
0.23770772 NaN NaN 8.62455810 1.26375302 NaN   0   0 NaN NaN 
0.24089857 NaN NaN 8.46014794 1.23195813 NaN   0   0 NaN NaN 
0.24404771 NaN NaN 8.29948505 1.20071284 NaN   0   0 NaN NaN 
0.24715672 NaN NaN 8.14251561 1.17003280 NaN   0   0 NaN NaN 
0.25022711 NaN NaN 7.98918351 1.13993326 NaN   0   0 NaN NaN 
0.25326027 NaN NaN 7.83943043 1.11042905 NaN   0   0 NaN NaN 
0.25625754 NaN NaN 7.69319607 1.08153450 NaN   0   0 NaN NaN 
0.25922015 NaN NaN 7.55041817 1.05326335 NaN   0   0 NaN NaN 
0.26214929 NaN NaN 7.41103271 1.02562872 NaN   0   0 NaN NaN 
0.26504605 NaN NaN 7.27497401 0.99864300 NaN   0   0 NaN NaN 
0.26791150 NaN NaN 7.14217489 0.97231782 NaN   0   0 NaN NaN 
0.27074662 NaN NaN 7.01256674 0.94666398 NaN   0   0 NaN NaN 
0.27355236 NaN NaN 6.88607974 0.92169136 NaN   0   0 NaN NaN 
0.27632961 NaN NaN 6.76264291 0.89740889 NaN   0   0 NaN NaN 
0.27907923 NaN NaN 6.64218430 0.87382446 NaN   0   0 NaN NaN 
0.28180202 NaN NaN 6.52463111 0.85094483 NaN   0   0 NaN NaN 
0.28449875 NaN NaN 6.40990978 0.82877561 NaN   0   0 NaN NaN 
0.28717016 NaN NaN 6.29794619 0.80732113 NaN   0   0 NaN NaN 
0.28981694 NaN NaN 6.18866574 0.78658443 NaN   0   0 NaN NaN 
0.29243977 NaN NaN 6.08199347 0.76656713 NaN   0   0 NaN NaN 
0.29503929 NaN NaN 5.97785426 0.74726940 NaN   0   0 NaN NaN 
0.29761610 NaN NaN 5.87617286 0.72868988 NaN   0   0 NaN NaN 
0.30017079 NaN NaN 5.77687408 0.71082564 NaN   0   0 NaN NaN 
0.30270392 NaN NaN 5.67988288 0.69367209 NaN   0   0 NaN NaN 
0.30521603 NaN NaN 5.58512451 0.67722297 NaN   0   0 NaN NaN 
0.30770763 NaN NaN 5.49252460 0.66147031 NaN   0   0 NaN NaN 
0.31017922 NaN NaN 5.40200931 0.64640439 NaN   0   0 NaN NaN 
0.31263127 NaN NaN 5.31350541 0.63201378 NaN   0   0 NaN NaN 
0.31506423 NaN NaN 5.22694038 0.61828529 NaN   0   0 NaN NaN 
0.31747855 NaN NaN 5.14224255 0.60520407 NaN   0   0 NaN NaN 
0.31987465 NaN NaN 5.05934117 0.59275361 NaN   0   0 NaN NaN 
0.32225294 NaN NaN 4.97816654 0.58091582 NaN   0   0 NaN NaN 
0.32461379 NaN NaN 4.89865005 0.56967114 NaN   0   0 NaN NaN 
0.32695761 NaN NaN 4.82072432 0.55899863 NaN   0   0 NaN NaN 
0.32928474 NaN NaN 4.74432325 0.54887609 NaN   0   0 NaN NaN 
0.33159554 NaN NaN 4.66938214 0.53928025 NaN   0   0 NaN NaN 
0.33389034 NaN NaN 4.59583770 0.53018687 NaN   0   0 NaN NaN 
0.33616948 NaN NaN 4.52362820 0.52157095 NaN   0   0 NaN NaN 
0.33843328 NaN NaN 4.45269349 0.51340689 NaN   0   0 NaN NaN 
0.34068203 NaN NaN 4.38297506 0.50566869 NaN   0   0 NaN NaN 
0.34291603 NaN NaN 4.31441611 0.49833011 NaN   0   0 NaN NaN 
0.34513558 NaN NaN 4.24696161 0.49136489 NaN   0   0 NaN NaN 
0.34734094 NaN NaN 4.18055834 0.48474688 NaN   0   0 NaN NaN 
0.34953238 NaN NaN 4.11515492 0.47845027 NaN   0   0 NaN NaN 
0.35171018 NaN NaN 4.05070187 0.47244968 NaN   0   0 NaN NaN 
0.35387457 NaN NaN 3.98715163 0.46672036 NaN   0   0 NaN NaN 
0.35602580 NaN NaN 3.92445859 0.46123832 NaN   0   0 NaN NaN 
0.35816411 NaN NaN 3.86257912 0.45598039 NaN   0   0 NaN NaN 
0.36028974 NaN NaN 3.80147156 0.45092440 NaN   0   0 NaN NaN 
0.36240289 NaN NaN 3.74109627 0.44604918 NaN   0   0 NaN NaN 
0.36450379 NaN NaN 3.68141564 0.44133470 NaN   0   0 NaN NaN 
0.36659266 NaN NaN 3.62239405 0.43676205 NaN   0   0 NaN NaN 
0.36866969 NaN NaN 3.56399789 0.43231354 NaN   0   0 NaN NaN 
0.37073508 NaN NaN 3.50619559 0.42797265 NaN   0   0 NaN NaN 
0.37278903 NaN NaN 3.44895756 0.42372411 NaN   0   0 NaN NaN 
0.37483172 NaN NaN 3.39225620 0.41955382 NaN   0   0 NaN NaN 
0.37686335 NaN NaN 3.33606586 0.41544889 NaN   0   0 NaN NaN 
0.37888408 NaN NaN 3.28036286 0.41139756 NaN   0   0 NaN NaN 
0.38089409 NaN NaN 3.22512542 0.40738923 NaN   0   0 NaN NaN 
0.38289354 NaN NaN 3.17033364 0.40341436 NaN   0   0 NaN NaN 
0.38488261 NaN NaN 3.11596947 0.39946445 NaN   0   0 NaN NaN 
0.38686146 NaN NaN 3.06201668 0.39553197 NaN   0   0 NaN NaN 
0.38883023 NaN NaN 3.00846082 0.39161033 NaN   0   0 NaN NaN 
0.39078909 NaN NaN 2.95528912 0.38769382 NaN   0   0 NaN NaN 
0.39273817 NaN NaN 2.90249055 0.38377751 NaN   0   0 NaN NaN 
0.39467763 NaN NaN 2.85005564 0.37985724 NaN   0   0 NaN NaN 
0.39660761 NaN NaN 2.79797654 0.37592953 NaN   0   0 NaN NaN 
0.39852824 NaN NaN 2.74624690 0.37199152 NaN   0   0 NaN NaN 
0.40043965 NaN NaN 2.69486183 0.36804094 NaN   0   0 NaN NaN 
0.40234199 NaN NaN 2.64381783 0.36407600 NaN   0   0 NaN NaN 
0.40423537 NaN NaN 2.59311275 0.36009539 NaN   0   0 NaN NaN 
0.40611993 NaN NaN 2.54274569 0.35609820 NaN   0   0 NaN NaN 
0.40799578 NaN NaN 2.49271699 0.35208383 NaN   0   0 NaN NaN 
0.40986305 NaN NaN 2.44302810 0.34805204 NaN   0   0 NaN NaN 
0.41172185 NaN NaN 2.39368157 0.34400279 NaN   0   0 NaN NaN 
0.41357230 NaN NaN 2.34468094 0.33993629 NaN   0   0 NaN NaN 
0.41541450 NaN NaN 2.29603069 0.33585289 NaN   0   0 NaN NaN 
0.41724857 NaN NaN 2.24773618 0.33175309 NaN   0   0 NaN NaN 
0.41907461 NaN NaN 2.19980356 0.32763750 NaN   0   0 NaN NaN 
0.42089273 NaN NaN 2.15223972 0.32350678 NaN   0   0 NaN NaN 
0.42270303 NaN NaN 2.10505222 0.31936165 NaN   0   0 NaN NaN 
0.42450561 NaN NaN 2.05824919 0.31520285 NaN   0   0 NaN NaN 
0.42630056 NaN NaN 2.01183932 0.31103111 NaN   0   0 NaN NaN 
0.42808800 NaN NaN 1.96583175 0.30684716 NaN   0   0 NaN NaN 
0.42986799 NaN NaN 1.92023601 0.30265169 NaN   0   0 NaN NaN 
0.43164065 NaN NaN 1.87506197 0.29844535 NaN   0   0 NaN NaN 
0.43340606 NaN NaN 1.83031978 0.29422875 NaN   0   0 NaN NaN 
0.43516431 NaN NaN 1.78601978 0.29000246 NaN   0   0 NaN NaN 
0.43691548 NaN NaN 1.74217249 0.28576697 NaN   0   0 NaN NaN 
0.43865966 NaN NaN 1.69878849 0.28152274 NaN   0   0 NaN NaN 
0.44039693 NaN NaN 1.65587841 0.27727017 NaN   0   0 NaN NaN 
0.44212738 NaN NaN 1.61345287 0.27300961 NaN   0   0 NaN NaN 
0.44385108 NaN NaN 1.57152242 0.26874140 NaN   0   0 NaN NaN 
0.44556811 NaN NaN 1.53009748 0.26446581 NaN   0   0 NaN NaN 
0.44727855 NaN NaN 1.48918831 0.26018312 NaN   0   0 NaN NaN 
0.44898248 NaN NaN 1.44880498 0.25589359 NaN   0   0 NaN NaN 
0.45067996 NaN NaN 1.40895727 0.25159749 NaN   0   0 NaN NaN 
0.45237107 NaN NaN 1.36965471 0.24729509 NaN   0   0 NaN NaN 
0.45405589 NaN NaN 1.33090648 0.24298671 NaN   0   0 NaN NaN 
0.45573447 NaN NaN 1.29272140 0.23867271 NaN   0   0 NaN NaN 
0.45740690 NaN NaN 1.25510790 0.23435348 NaN   0   0 NaN NaN 
0.45907323 NaN NaN 1.21807398 0.23002951 NaN   0   0 NaN NaN 
0.46073354 NaN NaN 1.18162721 0.22570137 NaN   0   0 NaN NaN 
0.46238788 NaN NaN 1.14577467 0.22136970 NaN   0   0 NaN NaN 
0.46403633 NaN NaN 1.11052294 0.21703528 NaN   0   0 NaN NaN 
0.46567894 NaN NaN 1.07587812 0.21269899 NaN   0   0 NaN NaN 
0.46731578 NaN NaN 1.04184575 0.20836184 NaN   0   0 NaN NaN 
0.46894690 NaN NaN 1.00843085 0.20402497 NaN   0   0 NaN NaN 
0.47057237 NaN NaN 0.97563787 0.19968968 NaN   0   0 NaN NaN 
0.47219225 NaN NaN 0.94347072 0.19535742 NaN   0   0 NaN NaN 
0.47380659 NaN NaN 0.91193273 0.19102978 NaN   0   0 NaN NaN 
0.47541544 NaN NaN 0.88102668 0.18670853 NaN   0   0 NaN NaN 
0.47701887 NaN NaN 0.85075475 0.18239559 NaN   0   0 NaN NaN 
0.47861693 NaN NaN 0.82111857 0.17809304 NaN   0   0 NaN NaN 
0.48020967 NaN NaN 0.79211921 0.17380313 NaN   0   0 NaN NaN 
0.48179714 NaN NaN 0.76375716 0.16952828 NaN   0   0 NaN NaN 
0.48337940 NaN NaN 0.73603236 0.16527104 NaN   0   0 NaN NaN 
0.48495650 NaN NaN 0.70894421 0.16103412 NaN   0   0 NaN NaN 
0.48652849 NaN NaN 0.68249157 0.15682039 NaN   0   0 NaN NaN 
0.48809541 NaN NaN 0.65667277 0.15263284 NaN   0   0 NaN NaN 
0.48965732 NaN NaN 0.63148563 0.14847458 NaN   0   0 NaN NaN 
0.49121426 NaN NaN 0.60692747 0.14434885 NaN   0   0 NaN NaN 
0.49276629 NaN NaN 0.58299512 0.14025899 NaN   0   0 NaN NaN 
0.49431344 NaN NaN 0.55968495 0.13620840 NaN   0   0 NaN NaN 
0.49585576 NaN NaN 0.53699288 0.13220060 NaN   0   0 NaN NaN 
0.49739330 NaN NaN 0.51491440 0.12823912 NaN   0   0 NaN NaN 
0.49892611 NaN NaN 0.49344457 0.12432755 NaN   0   0 NaN NaN 
0.50045421 NaN NaN 0.47257807 0.12046951 NaN   0   0 NaN NaN 
0.50197767 NaN NaN 0.45230921 0.11666860 NaN   0   0 NaN NaN 
0.50349652 NaN NaN 0.43263192 0.11292841 NaN   0   0 NaN NaN 
0.50501080 NaN NaN 0.41353982 0.10925247 NaN   0   0 NaN NaN 
0.50652055 NaN NaN 0.39502619 0.10564426 NaN   0   0 NaN NaN 
0.50802581 NaN NaN 0.37708405 0.10210716 NaN   0   0 NaN NaN 
0.50952663 NaN NaN 0.35970610 0.09864443 NaN   0   0 NaN NaN 
0.51102304 NaN NaN 0.34288483 0.09525919 NaN   0   0 NaN NaN 
0.51251508 NaN NaN 0.32661245 0.09195440 NaN   0   0 NaN NaN 
0.51400279 NaN NaN 0.31088100 0.08873280 NaN   0   0 NaN NaN 
0.51548621 NaN NaN 0.29568227 0.08559693 NaN   0   0 NaN NaN 
0.51696537 NaN NaN 0.28100792 0.08254906 NaN   0   0 NaN NaN 
0.51844031 NaN NaN 0.26684941 0.07959118 NaN   0   0 NaN NaN 
0.51991106 NaN NaN 0.25319808 0.07672500 NaN   0   0 NaN NaN 
0.52137767 NaN NaN 0.24004514 0.07395187 NaN   0   0 NaN NaN 
0.52284016 NaN NaN 0.22738166 0.07127281 NaN   0   0 NaN NaN 
0.52429858 NaN NaN 0.21519865 0.06868845 NaN   0   0 NaN NaN 
0.52575294 NaN NaN 0.20348700 0.06619905 NaN   0   0 NaN NaN 
0.52720330 NaN NaN 0.19223756 0.06380445 NaN   0   0 NaN NaN 
0.52864968 NaN NaN 0.18144111 0.06150409 NaN   0   0 NaN NaN 
0.53009211 NaN NaN 0.17108837 0.05929700 NaN   0   0 NaN NaN 
0.53153062 NaN NaN 0.16117005 0.05718181 NaN   0   0 NaN NaN 
0.53296526 NaN NaN 0.15167680 0.05515675 NaN   0   0 NaN NaN 
0.53439604 NaN NaN 0.14259929 0.05321969 NaN   0   0 NaN NaN 
0.53582300 NaN NaN 0.13392815 0.05136815 NaN   0   0 NaN NaN 
0.53724617 NaN NaN 0.12565403 0.04959936 NaN   0   0 NaN NaN 
0.53866558 NaN NaN 0.11776757 0.04791029 NaN   0   0 NaN NaN 
0.54008126 NaN NaN 0.11025943 0.04629772 NaN   0   0 NaN NaN 
0.54149324 NaN NaN 0.10312029 0.04475829 NaN   0   0 NaN NaN 
0.54290155 NaN NaN 0.09634083 0.04328855 NaN   0   0 NaN NaN 
0.54430621 NaN NaN 0.08991178 0.04188509 NaN   0   0 NaN NaN 
0.54570726 NaN NaN 0.08382388 0.04054454 NaN   0   0 NaN NaN 
0.54710472 NaN NaN 0.07806791 0.03926371 NaN   0   0 NaN NaN 
0.54849862 NaN NaN 0.07263468 0.03803963 NaN   0   0 NaN NaN 
0.54988899 NaN NaN 0.06751504 0.03686962 NaN   0   0 NaN NaN 
0.55127585 NaN NaN 0.06269988 0.03575139 NaN   0   0 NaN NaN 
0.55265923 NaN NaN 0.05818011 0.03468305 NaN   0   0 NaN NaN 
0.55403915 NaN NaN 0.05394670 0.03366321 NaN   0   0 NaN NaN 
0.55541565 NaN NaN 0.04999066 0.03269100 NaN   0   0 NaN NaN 
0.55678874 NaN NaN 0.04630304 0.03176611 NaN   0   0 NaN NaN 
0.55815846 NaN NaN 0.04287494 0.03088880 NaN   0   0 NaN NaN 
0.55952482 NaN NaN 0.03969748 0.03005990 NaN   0   0 NaN NaN 
0.56088786 NaN NaN 0.03676187 0.02928081 NaN   0   0 NaN NaN 
0.56224759 NaN NaN 0.03405933 0.02855346 NaN   0   0 NaN NaN 
0.56360404 NaN NaN 0.03158117 0.02788025 NaN   0   0 NaN NaN 
0.56495723 NaN NaN 0.02931872 0.02726397 NaN   0   0 NaN NaN 
0.56630719 NaN NaN 0.02726340 0.02670770 NaN   0   0 NaN NaN 
0.56765394 NaN NaN 0.02540667 0.02621466 NaN   0   0 NaN NaN 
0.56899750 NaN NaN 0.02374005 0.02578812 NaN   0   0 NaN NaN 
0.57033789 NaN NaN 0.02225516 0.02543116 NaN   0   0 NaN NaN 
0.57167515 NaN NaN 0.02094368 0.02514659 NaN   0   0 NaN NaN 
0.57300928 NaN NaN 0.01979736 0.02493669 NaN   0   0 NaN NaN 
0.57434032 NaN NaN 0.01880806 0.02480315 NaN   0   0 NaN NaN 
0.57566827 NaN NaN 0.01796773 0.02474692 NaN   0   0 NaN NaN 
0.57699317 NaN NaN 0.01726844 0.02476813 NaN   0   0 NaN NaN 
0.57831504 NaN NaN 0.01670234 0.02486609 NaN   0   0 NaN NaN 
0.57963389 NaN NaN 0.01626175 0.02503930 NaN   0   0 NaN NaN 
0.58094974 NaN NaN 0.01593911 0.02528556 NaN   0   0 NaN NaN 
0.58226262 NaN NaN 0.01572699 0.02560206 NaN   0   0 NaN NaN 
0.58357255 NaN NaN 0.01561815 0.02598558 NaN   0   0 NaN NaN 
0.58487955 NaN NaN 0.01560551 0.02643261 NaN   0   0 NaN NaN 
0.58618363 NaN NaN 0.01568221 0.02693954 NaN   0   0 NaN NaN 
0.58748482 NaN NaN 0.01584155 0.02750285 NaN   0   0 NaN NaN 
0.58878313 NaN NaN 0.01607710 0.02811925 NaN   0   0 NaN NaN 
0.59007858 NaN NaN 0.01638263 0.02878578 NaN   0   0 NaN NaN 
0.59137120 NaN NaN 0.01675220 0.02949998 NaN   0   0 NaN NaN 
0.59266099 NaN NaN 0.01718014 0.03025994 NaN   0   0 NaN NaN 
0.59394799 NaN NaN 0.01766105 0.03106437 NaN   0   0 NaN NaN 
0.59523220 NaN NaN 0.01818988 0.03191264 NaN   0   0 NaN NaN 
0.59651365 NaN NaN 0.01876190 0.03280482 NaN   0   0 NaN NaN 
0.59779235 NaN NaN 0.01937273 0.03374168 NaN   0   0 NaN NaN 
0.59906833 NaN NaN 0.02001838 0.03472467 NaN   0   0 NaN NaN 
0.60034159 NaN NaN 0.02069525 0.03575595 NaN   0   0 NaN NaN 
0.60161215 NaN NaN 0.02140017 0.03683828 NaN   0   0 NaN NaN 
0.60288004 NaN NaN 0.02213041 0.03797506 NaN   0   0 NaN NaN 
