#################################################################
# created:  10-Jul-2020 11:34:36
# --------------------------------------------------------------
# program:       20181017.033
# PP:            149545
# UTC:           1539784334993392384 - 1539784353593392384
# name:          ID4_9.5s_55MJ_6MW_prefill_redux
# description:   divertor overload
# sessionInfo:   
# comment:       Divertor Overload
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 9451ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 27ms [BG015] FlowCtrl
#            4 - Diagnostics: DBB: 
#            5 - Diagnostics: DBB: 
#            6 - Diagnostics: DBB: 
#            7 - Diagnostics: DBB: 
#            8 - Diagnostics: DBB: 
#            9 - Heating: CBG: 6070.0kW
#           10 - Heating: CBG: 56.02905350000001MJ
#           11 - Heating: CBG: 9.5002s
#           12 - Heating: CBG: X2-mode
#           13 - Heating: CBG: 
#           14 - Heating: CBG: 
#           15 - Heating: CBG: 
#           16 - Heating: CBG: 
#           17 - Heating: CBG: 
#           18 - Heating: CBG: 
#           19 - Heating: CBG: 
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Heating: CBG: 
#           27 - Heating: CBG: 
#           28 - Experiment: : Physics
#           29 - Experiment: : Rudolf Brakel
#           30 - Experiment: : S70
#           31 - Experiment: : Marcin Jakubowski
#           32 - Experiment: : Marcin Jakubowski
#           33 - Experiment: : jakubows_005
#           34 - Magnetic field: AAE: EJM+252
#           35 - Magnetic field: AAE: 2-AA78-T1112
# 
# --------------------------------------------------------------
# timeSlice/ref:    /242
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20181017.33
# requested by:     dinklage@ipp.mpg.deaxel.koenies@ipp.mpg.dechristoph.slaby@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - vecsei.miklos@energia.mta.hu: AM Beam
# contributors:     (5) - dinklage@ipp.mpg.de: TS
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (7) - dinklage@ipp.mpg.de: TS and Zeff and XICS
# contributors:     (9) - dinklage@ipp.mpg.de: fit to data
# contributors:     (12) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (13) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (14) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (15) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (16) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (17) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (18) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (19) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (20) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (21) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (22) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         168
# 
# parameters:   1 - densityCorrectionFactor: 1.3800
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.5160
#               7 - R: 5.5155
#               8 - B: 3.2001
#               9 - iota23: 0.8903
#              10 - iotaa: 0.9687
#              11 - kappa: 5.7301
#              12 - betaTotal: 0.0033
#              13 - betaPeaking: 3.0303
#              14 - mirrorRatio: 0.0408
# 
# results:      1 - Zeff: 1.70001
#               2 - nc: 0.86001
#               3 - neL: 6.047310^{19} m^{-2}
#               4 - Wdia: 598.1902kJ
#               5 - PECH: 5829.7754kW
#               6 - Te0: 4.5262keV
#               7 - Ti0: 1.6845keV
#               8 - ne0: 4.516310^{19} m^{-3}
#               9 - Ip: 3.0150kA
#              10 - tauLRp: 12.6788s
#              11 - tauLRZ: 12.6788s
#              12 - tauLR: 12.6788s
#              13 - IBCp: 9.7126kA
#              14 - IBCp: 9.7126kA
#              15 - IBC: 9.7126kA
#              16 - neLTS: 5.912110^{19} m^{-2}
#              17 - Wkin: 578.7183kJ
#              18 - tauE: 0.1026s
#              19 - |ne|L: 4.6518m^{-3}
#              20 - tauEISS04: 0.1381s
# 
# fit:          1 - T_i (XICS and TS) fitted with GP06 (params: 0.3          0.2         0.26           15)
#               2 - T_e (TS) fitted with GP06u* (params: 0.3           2           4)
#               3 - n_e (TS/AM) fitted with GP06u* (params: 0.3        0.25        0.25           3)
#               4 - n_i (asForNeCorrectedForZeff) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e (TS) fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.0000s
#  data time:         2.9872s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
0.56202273 NaN NaN 0.05223721 0.02264247 NaN   0   0 NaN NaN 
0.56325931 NaN NaN 0.04958620 0.02182702 NaN   0   0 NaN NaN 
0.56449317 NaN NaN 0.04714893 0.02099085 NaN   0   0 NaN NaN 
0.56572435 NaN NaN 0.04492009 0.02012627 NaN   0   0 NaN NaN 
0.56695285 NaN NaN 0.04289308 0.01922852 NaN   0   0 NaN NaN 
0.56817870 NaN NaN 0.04106003 0.01829609 NaN   0   0 NaN NaN 
0.56940190 NaN NaN 0.03941183 0.01733093 NaN   0   0 NaN NaN 
0.57062249 NaN NaN 0.03793819 0.01633876 NaN   0   0 NaN NaN 
0.57184047 NaN NaN 0.03662770 0.01532931 NaN   0   0 NaN NaN 
0.57305586 NaN NaN 0.03546793 0.01431671 NaN   0   0 NaN NaN 
0.57426867 NaN NaN 0.03444552 0.01331992 NaN   0   0 NaN NaN 
0.57547894 NaN NaN 0.03354634 0.01236310 NaN   0   0 NaN NaN 
0.57668666 NaN NaN 0.03275555 0.01147577 NaN   0   0 NaN NaN 
0.57789186 NaN NaN 0.03205783 0.01069213 NaN   0   0 NaN NaN 
0.57909455 NaN NaN 0.03143748 0.01004885 NaN   0   0 NaN NaN 
0.58029474 NaN NaN 0.03087860 0.00958023 NaN   0   0 NaN NaN 
0.58149246 NaN NaN 0.03036527 0.00931096 NaN   0   0 NaN NaN 
0.58268772 NaN NaN 0.02988171 0.00924843 NaN   0   0 NaN NaN 
0.58388053 NaN NaN 0.02941247 0.00937893 NaN   0   0 NaN NaN 
0.58507091 NaN NaN 0.02894262 0.00967009 NaN   0   0 NaN NaN 
0.58625887 NaN NaN 0.02845791 0.01007841 NaN   0   0 NaN NaN 
0.58744443 NaN NaN 0.02794493 0.01055744 NaN   0   0 NaN NaN 
0.58862761 NaN NaN 0.02739133 0.01106356 NaN   0   0 NaN NaN 
0.58980841 NaN NaN 0.02678590 0.01155880 NaN   0   0 NaN NaN 
0.59098685 NaN NaN 0.02611881 0.01201152 NaN   0   0 NaN NaN 
0.59216294 NaN NaN 0.02538164 0.01239608 NaN   0   0 NaN NaN 
0.59333670 NaN NaN 0.02456759 0.01269211 NaN   0   0 NaN NaN 
0.59450815 NaN NaN 0.02367152 0.01288384 NaN   0   0 NaN NaN 
0.59567729 NaN NaN 0.02269007 0.01295950 NaN   0   0 NaN NaN 
0.59684414 NaN NaN 0.02162168 0.01291089 NaN   0   0 NaN NaN 
0.59800872 NaN NaN 0.02046667 0.01273300 NaN   0   0 NaN NaN 
0.59917103 NaN NaN 0.01922724 0.01242382 NaN   0   0 NaN NaN 
0.60033109 NaN NaN 0.01790743 0.01198409 NaN   0   0 NaN NaN 
0.60148891 NaN NaN 0.01651315 0.01141722 NaN   0   0 NaN NaN 
0.60264451 NaN NaN 0.01505207 0.01072912 NaN   0   0 NaN NaN 
0.60379790 NaN NaN 0.01353352 0.00992814 NaN   0   0 NaN NaN 
0.60494909 NaN NaN 0.01196846 0.00902507 NaN   0   0 NaN NaN 
0.60609809 NaN NaN 0.01036925 0.00803311 NaN   0   0 NaN NaN 
0.60724492 NaN NaN 0.00874955 0.00696819 NaN   0   0 NaN NaN 
0.60838959 NaN NaN 0.00712411 0.00584970 NaN   0   0 NaN NaN 
0.60953210 NaN NaN 0.00550860 0.00470252 NaN   0   0 NaN NaN 
0.61067248 NaN NaN 0.00391932 0.00356350 NaN   0   0 NaN NaN 
0.61181074 NaN NaN 0.00237304 0.00250372 NaN   0   0 NaN NaN 
0.61294688 NaN NaN 0.00088668 0.00171381 NaN   0   0 NaN NaN 
0.61408091 NaN NaN -0.00052291 0.00162089 NaN   0   0 NaN NaN 
0.61521286 NaN NaN -0.00183928 0.00225295 NaN   0   0 NaN NaN 
0.61634273 NaN NaN -0.00304662 0.00313832 NaN   0   0 NaN NaN 
0.61747053 NaN NaN -0.00413006 0.00404606 NaN   0   0 NaN NaN 
0.61859627 NaN NaN -0.00507595 0.00489479 NaN   0   0 NaN NaN 
0.61971997 NaN NaN -0.00587218 0.00564567 NaN   0   0 NaN NaN 
0.62084164 NaN NaN -0.00650837 0.00627436 NaN   0   0 NaN NaN 
0.62196128 NaN NaN -0.00697620 0.00676323 NaN   0   0 NaN NaN 
0.62307891 NaN NaN -0.00726961 0.00709904 NaN   0   0 NaN NaN 
0.62419455 NaN NaN -0.00738502 0.00727215 NaN   0   0 NaN NaN 
0.62530818 NaN NaN -0.00732154 0.00727635 NaN   0   0 NaN NaN 
0.62641984 NaN NaN -0.00708110 0.00710899 NaN   0   0 NaN NaN 
0.62752954 NaN NaN -0.00666856 0.00677119 NaN   0   0 NaN NaN 
0.62863727 NaN NaN -0.00609183 0.00626826 NaN   0   0 NaN NaN 
0.62974305 NaN NaN -0.00536188 0.00561053 NaN   0   0 NaN NaN 
0.63084690 NaN NaN -0.00449273 0.00481504 NaN   0   0 NaN NaN 
0.63194881 NaN NaN -0.00350136 0.00391001 NaN   0   0 NaN NaN 
0.63304881 NaN NaN -0.00240765 0.00294928 NaN   0   0 NaN NaN 
0.63414690 NaN NaN -0.00123413 0.00206783 NaN   0   0 NaN NaN 
0.63524309 NaN NaN -0.00000577 0.00165859 NaN   0   0 NaN NaN 
0.63633740 NaN NaN 0.00125035 0.00215458 NaN   0   0 NaN NaN 
0.63742982 NaN NaN 0.00250539 0.00319208 NaN   0   0 NaN NaN 
0.63852038 NaN NaN 0.00372920 0.00439353 NaN   0   0 NaN NaN 
0.63960908 NaN NaN 0.00489088 0.00561614 NaN   0   0 NaN NaN 
0.64069592 NaN NaN 0.00595931 0.00679086 NaN   0   0 NaN NaN 
0.64178093 NaN NaN 0.00690384 0.00787008 NaN   0   0 NaN NaN 
0.64286411 NaN NaN 0.00769502 0.00881462 NaN   0   0 NaN NaN 
0.64394546 NaN NaN 0.00830538 0.00959046 NaN   0   0 NaN NaN 
0.64502500 NaN NaN 0.00871033 0.01016837 NaN   0   0 NaN NaN 
# --------------------------------------------------------------
#  Profile 39: p_i (kPa)
#  n_i and T_i fits (calculated with fit) dinklage@ipp.mpg.de
#  time:              3.0000s
#  data time:         2.9872s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
#                     R_0: 5.3283
#                     cn: 1.38
#                     a: 0.51602
#                     extrapolated: true
#                     a: GP06u*
#                     fit function: 
#                     fit par 1: lambda: 0.3
# r_{eff}/m dx  sx  r_{eff} p_i/kPa  dy    sy outlier outside HFS upperHalf
0.00000000 NaN NaN 10.48152468 1.15275760 NaN   0   0 NaN NaN 
0.03730276 NaN NaN 10.45200659 1.07635861 NaN   0   0 NaN NaN 
0.05275407 NaN NaN 10.42157963 1.00606045 NaN   0   0 NaN NaN 
0.06461027 NaN NaN 10.39027784 0.94181878 NaN   0   0 NaN NaN 
0.07460552 NaN NaN 10.35813288 0.88357398 NaN   0   0 NaN NaN 
0.08341150 NaN NaN 10.32517405 0.83124352 NaN   0   0 NaN NaN 
0.09137273 NaN NaN 10.29142826 0.78471311 NaN   0   0 NaN NaN 
0.09869382 NaN NaN 10.25692007 0.74382753 NaN   0   0 NaN NaN 
0.10550814 NaN NaN 10.22167165 0.70838223 NaN   0   0 NaN NaN 
0.11190828 NaN NaN 10.18570287 0.67811729 NaN   0   0 NaN NaN 
0.11796168 NaN NaN 10.14903128 0.65271544 NaN   0   0 NaN NaN 
0.12371925 NaN NaN 10.11167219 0.63180518 NaN   0   0 NaN NaN 
0.12922055 NaN NaN 10.07363871 0.61496938 NaN   0   0 NaN NaN 
0.13449701 NaN NaN 10.03494181 0.60175863 NaN   0   0 NaN NaN 
0.13957414 NaN NaN 9.99559037 0.59170760 NaN   0   0 NaN NaN 
0.14447296 NaN NaN 9.95559127 0.58435216 NaN   0   0 NaN NaN 
0.14921104 NaN NaN 9.91494948 0.57924514 NaN   0   0 NaN NaN 
0.15380322 NaN NaN 9.87366812 0.57596922 NaN   0   0 NaN NaN 
0.15826220 NaN NaN 9.83174855 0.57414599 NaN   0   0 NaN NaN 
0.16259896 NaN NaN 9.78919050 0.57344115 NaN   0   0 NaN NaN 
0.16682301 NaN NaN 9.74599215 0.57356644 NaN   0   0 NaN NaN 
0.17094272 NaN NaN 9.70215020 0.57427879 NaN   0   0 NaN NaN 
0.17496545 NaN NaN 9.65766004 0.57537774 NaN   0   0 NaN NaN 
0.17889775 NaN NaN 9.61251584 0.57670162 NaN   0   0 NaN NaN 
0.18274545 NaN NaN 9.56671063 0.57812321 NaN   0   0 NaN NaN 
0.18651379 NaN NaN 9.52023646 0.57954527 NaN   0   0 NaN NaN 
0.19020750 NaN NaN 9.47308452 0.58089609 NaN   0   0 NaN NaN 
0.19383082 NaN NaN 9.42524520 0.58212544 NaN   0   0 NaN NaN 
0.19738765 NaN NaN 9.37670828 0.58320082 NaN   0   0 NaN NaN 
0.20088150 NaN NaN 9.32746303 0.58410413 NaN   0   0 NaN NaN 
0.20431563 NaN NaN 9.27749829 0.58482875 NaN   0   0 NaN NaN 
0.20769297 NaN NaN 9.22680267 0.58537698 NaN   0   0 NaN NaN 
0.21101627 NaN NaN 9.17536457 0.58575783 NaN   0   0 NaN NaN 
0.21428804 NaN NaN 9.12317239 0.58598516 NaN   0   0 NaN NaN 
0.21751059 NaN NaN 9.07021457 0.58607603 NaN   0   0 NaN NaN 
0.22068610 NaN NaN 9.01647978 0.58604939 NaN   0   0 NaN NaN 
0.22381655 NaN NaN 8.96195695 0.58592490 NaN   0   0 NaN NaN 
0.22690382 NaN NaN 8.90663544 0.58572205 NaN   0   0 NaN NaN 
0.22994965 NaN NaN 8.85050511 0.58545933 NaN   0   0 NaN NaN 
0.23295565 NaN NaN 8.79355642 0.58515371 NaN   0   0 NaN NaN 
0.23592336 NaN NaN 8.73578057 0.58482013 NaN   0   0 NaN NaN 
0.23885420 NaN NaN 8.67716953 0.58447117 NaN   0   0 NaN NaN 
0.24174951 NaN NaN 8.61771617 0.58411686 NaN   0   0 NaN NaN 
0.24461055 NaN NaN 8.55741435 0.58376456 NaN   0   0 NaN NaN 
0.24743851 NaN NaN 8.49625895 0.58341892 NaN   0   0 NaN NaN 
0.25023451 NaN NaN 8.43424598 0.58308195 NaN   0   0 NaN NaN 
0.25299962 NaN NaN 8.37137267 0.58275310 NaN   0   0 NaN NaN 
0.25573483 NaN NaN 8.30763746 0.58242947 NaN   0   0 NaN NaN 
0.25844109 NaN NaN 8.24304013 0.58210600 NaN   0   0 NaN NaN 
0.26111931 NaN NaN 8.17758180 0.58177571 NaN   0   0 NaN NaN 
0.26377034 NaN NaN 8.11126502 0.58142998 NaN   0   0 NaN NaN 
0.26639498 NaN NaN 8.04409375 0.58105881 NaN   0   0 NaN NaN 
0.26899402 NaN NaN 7.97607345 0.58065112 NaN   0   0 NaN NaN 
0.27156818 NaN NaN 7.90721105 0.58019504 NaN   0   0 NaN NaN 
0.27411818 NaN NaN 7.83751505 0.57967816 NaN   0   0 NaN NaN 
0.27664466 NaN NaN 7.76699542 0.57908780 NaN   0   0 NaN NaN 
0.27914829 NaN NaN 7.69566372 0.57841128 NaN   0   0 NaN NaN 
0.28162965 NaN NaN 7.62353303 0.57763611 NaN   0   0 NaN NaN 
0.28408935 NaN NaN 7.55061798 0.57675022 NaN   0   0 NaN NaN 
0.28652793 NaN NaN 7.47693470 0.57574210 NaN   0   0 NaN NaN 
0.28894593 NaN NaN 7.40250084 0.57460102 NaN   0   0 NaN NaN 
0.29134386 NaN NaN 7.32733555 0.57331709 NaN   0   0 NaN NaN 
0.29372222 NaN NaN 7.25145943 0.57188140 NaN   0   0 NaN NaN 
0.29608147 NaN NaN 7.17489448 0.57028611 NaN   0   0 NaN NaN 
0.29842207 NaN NaN 7.09766410 0.56852451 NaN   0   0 NaN NaN 
0.30074446 NaN NaN 7.01979304 0.56659104 NaN   0   0 NaN NaN 
0.30304905 NaN NaN 6.94130732 0.56448131 NaN   0   0 NaN NaN 
0.30533624 NaN NaN 6.86223420 0.56219215 NaN   0   0 NaN NaN 
0.30760643 NaN NaN 6.78260212 0.55972155 NaN   0   0 NaN NaN 
0.30985999 NaN NaN 6.70244063 0.55706865 NaN   0   0 NaN NaN 
0.31209727 NaN NaN 6.62178033 0.55423372 NaN   0   0 NaN NaN 
0.31431863 NaN NaN 6.54065280 0.55121811 NaN   0   0 NaN NaN 
0.31652441 NaN NaN 6.45909051 0.54802416 NaN   0   0 NaN NaN 
0.31871491 NaN NaN 6.37712677 0.54465517 NaN   0   0 NaN NaN 
0.32089047 NaN NaN 6.29479563 0.54111534 NaN   0   0 NaN NaN 
0.32305137 NaN NaN 6.21213183 0.53740965 NaN   0   0 NaN NaN 
0.32519791 NaN NaN 6.12917067 0.53354384 NaN   0   0 NaN NaN 
0.32733038 NaN NaN 6.04594797 0.52952427 NaN   0   0 NaN NaN 
0.32944905 NaN NaN 5.96249996 0.52535791 NaN   0   0 NaN NaN 
0.33155417 NaN NaN 5.87886320 0.52105219 NaN   0   0 NaN NaN 
0.33364602 NaN NaN 5.79507449 0.51661495 NaN   0   0 NaN NaN 
0.33572483 NaN NaN 5.71117080 0.51205436 NaN   0   0 NaN NaN 
0.33779085 NaN NaN 5.62718918 0.50737884 NaN   0   0 NaN NaN 
0.33984431 NaN NaN 5.54316664 0.50259700 NaN   0   0 NaN NaN 
0.34188543 NaN NaN 5.45914014 0.49771752 NaN   0   0 NaN NaN 
0.34391444 NaN NaN 5.37514643 0.49274914 NaN   0   0 NaN NaN 
0.34593155 NaN NaN 5.29122201 0.48770056 NaN   0   0 NaN NaN 
0.34793697 NaN NaN 5.20740307 0.48258038 NaN   0   0 NaN NaN 
0.34993090 NaN NaN 5.12372536 0.47739706 NaN   0   0 NaN NaN 
0.35191352 NaN NaN 5.04022418 0.47215887 NaN   0   0 NaN NaN 
0.35388504 NaN NaN 4.95693426 0.46687380 NaN   0   0 NaN NaN 
0.35584564 NaN NaN 4.87388974 0.46154960 NaN   0   0 NaN NaN 
0.35779549 NaN NaN 4.79112406 0.45619368 NaN   0   0 NaN NaN 
0.35973478 NaN NaN 4.70866996 0.45081310 NaN   0   0 NaN NaN 
0.36166367 NaN NaN 4.62655936 0.44541455 NaN   0   0 NaN NaN 
0.36358232 NaN NaN 4.54482339 0.44000431 NaN   0   0 NaN NaN 
0.36549090 NaN NaN 4.46349227 0.43458828 NaN   0   0 NaN NaN 
0.36738957 NaN NaN 4.38259532 0.42917192 NaN   0   0 NaN NaN 
0.36927847 NaN NaN 4.30216091 0.42376029 NaN   0   0 NaN NaN 
0.37115776 NaN NaN 4.22221643 0.41835800 NaN   0   0 NaN NaN 
0.37302759 NaN NaN 4.14278826 0.41296926 NaN   0   0 NaN NaN 
0.37488809 NaN NaN 4.06390178 0.40759787 NaN   0   0 NaN NaN 
0.37673940 NaN NaN 3.98558131 0.40224722 NaN   0   0 NaN NaN 
0.37858166 NaN NaN 3.90785014 0.39692031 NaN   0   0 NaN NaN 
0.38041499 NaN NaN 3.83073049 0.39161977 NaN   0   0 NaN NaN 
0.38223953 NaN NaN 3.75424355 0.38634789 NaN   0   0 NaN NaN 
0.38405541 NaN NaN 3.67840944 0.38110661 NaN   0   0 NaN NaN 
0.38586274 NaN NaN 3.60324727 0.37589756 NaN   0   0 NaN NaN 
0.38766164 NaN NaN 3.52877511 0.37072209 NaN   0   0 NaN NaN 
0.38945224 NaN NaN 3.45501002 0.36558127 NaN   0   0 NaN NaN 
0.39123464 NaN NaN 3.38196807 0.36047594 NaN   0   0 NaN NaN 
0.39300895 NaN NaN 3.30966438 0.35540670 NaN   0   0 NaN NaN 
0.39477529 NaN NaN 3.23811313 0.35037397 NaN   0   0 NaN NaN 
0.39653377 NaN NaN 3.16732758 0.34537798 NaN   0   0 NaN NaN 
0.39828448 NaN NaN 3.09732012 0.34041880 NaN   0   0 NaN NaN 
0.40002752 NaN NaN 3.02810233 0.33549637 NaN   0   0 NaN NaN 
0.40176301 NaN NaN 2.95968494 0.33061051 NaN   0   0 NaN NaN 
0.40349103 NaN NaN 2.89207795 0.32576095 NaN   0   0 NaN NaN 
0.40521168 NaN NaN 2.82529062 0.32094730 NaN   0   0 NaN NaN 
0.40692506 NaN NaN 2.75933152 0.31616912 NaN   0   0 NaN NaN 
0.40863125 NaN NaN 2.69420858 0.31142592 NaN   0   0 NaN NaN 
0.41033035 NaN NaN 2.62992912 0.30671713 NaN   0   0 NaN NaN 
0.41202244 NaN NaN 2.56649988 0.30204216 NaN   0   0 NaN NaN 
0.41370761 NaN NaN 2.50392708 0.29740038 NaN   0   0 NaN NaN 
0.41538594 NaN NaN 2.44221644 0.29279113 NaN   0   0 NaN NaN 
0.41705752 NaN NaN 2.38137323 0.28821375 NaN   0   0 NaN NaN 
0.41872243 NaN NaN 2.32140229 0.28366753 NaN   0   0 NaN NaN 
0.42038074 NaN NaN 2.26230805 0.27915178 NaN   0   0 NaN NaN 
0.42203254 NaN NaN 2.20409460 0.27466578 NaN   0   0 NaN NaN 
0.42367790 NaN NaN 2.14676568 0.27020881 NaN   0   0 NaN NaN 
0.42531689 NaN NaN 2.09032472 0.26578015 NaN   0   0 NaN NaN 
0.42694959 NaN NaN 2.03477485 0.26137909 NaN   0   0 NaN NaN 
0.42857607 NaN NaN 1.98011893 0.25700492 NaN   0   0 NaN NaN 
0.43019640 NaN NaN 1.92635957 0.25265693 NaN   0   0 NaN NaN 
0.43181065 NaN NaN 1.87349910 0.24833445 NaN   0   0 NaN NaN 
0.43341889 NaN NaN 1.82153964 0.24403679 NaN   0   0 NaN NaN 
0.43502119 NaN NaN 1.77048306 0.23976334 NaN   0   0 NaN NaN 
0.43661760 NaN NaN 1.72033098 0.23551349 NaN   0   0 NaN NaN 
0.43820820 NaN NaN 1.67108480 0.23128668 NaN   0   0 NaN NaN 
0.43979304 NaN NaN 1.62274566 0.22708243 NaN   0   0 NaN NaN 
0.44137220 NaN NaN 1.57531446 0.22290031 NaN   0   0 NaN NaN 
0.44294572 NaN NaN 1.52879183 0.21873998 NaN   0   0 NaN NaN 
0.44451367 NaN NaN 1.48317812 0.21460119 NaN   0   0 NaN NaN 
0.44607612 NaN NaN 1.43847339 0.21048382 NaN   0   0 NaN NaN 
0.44763311 NaN NaN 1.39467738 0.20638786 NaN   0   0 NaN NaN 
0.44918470 NaN NaN 1.35178948 0.20231347 NaN   0   0 NaN NaN 
0.45073095 NaN NaN 1.30980876 0.19826095 NaN   0   0 NaN NaN 
0.45227192 NaN NaN 1.26873387 0.19423079 NaN   0   0 NaN NaN 
0.45380765 NaN NaN 1.22856308 0.19022368 NaN   0   0 NaN NaN 
0.45533820 NaN NaN 1.18929421 0.18624053 NaN   0   0 NaN NaN 
0.45686363 NaN NaN 1.15092465 0.18228247 NaN   0   0 NaN NaN 
0.45838398 NaN NaN 1.11345127 0.17835086 NaN   0   0 NaN NaN 
0.45989930 NaN NaN 1.07687046 0.17444735 NaN   0   0 NaN NaN 
0.46140965 NaN NaN 1.04117807 0.17057381 NaN   0   0 NaN NaN 
0.46291506 NaN NaN 1.00636940 0.16673239 NaN   0   0 NaN NaN 
0.46441560 NaN NaN 0.97243917 0.16292551 NaN   0   0 NaN NaN 
0.46591131 NaN NaN 0.93938150 0.15915584 NaN   0   0 NaN NaN 
0.46740223 NaN NaN 0.90718990 0.15542632 NaN   0   0 NaN NaN 
0.46888841 NaN NaN 0.87585727 0.15174009 NaN   0   0 NaN NaN 
0.47036989 NaN NaN 0.84537586 0.14810055 NaN   0   0 NaN NaN 
0.47184672 NaN NaN 0.81573726 0.14451125 NaN   0   0 NaN NaN 
0.47331895 NaN NaN 0.78693244 0.14097592 NaN   0   0 NaN NaN 
0.47478661 NaN NaN 0.75895168 0.13749837 NaN   0   0 NaN NaN 
0.47624974 NaN NaN 0.73178466 0.13408251 NaN   0   0 NaN NaN 
0.47770840 NaN NaN 0.70542037 0.13073223 NaN   0   0 NaN NaN 
0.47916261 NaN NaN 0.67984718 0.12745135 NaN   0   0 NaN NaN 
0.48061243 NaN NaN 0.65505287 0.12424358 NaN   0   0 NaN NaN 
0.48205788 NaN NaN 0.63102459 0.12111244 NaN   0   0 NaN NaN 
0.48349902 NaN NaN 0.60774892 0.11806112 NaN   0   0 NaN NaN 
0.48493587 NaN NaN 0.58521189 0.11509248 NaN   0   0 NaN NaN 
0.48636847 NaN NaN 0.56339903 0.11220892 NaN   0   0 NaN NaN 
0.48779687 NaN NaN 0.54229536 0.10941232 NaN   0   0 NaN NaN 
0.48922110 NaN NaN 0.52188546 0.10670394 NaN   0   0 NaN NaN 
0.49064119 NaN NaN 0.50215353 0.10408438 NaN   0   0 NaN NaN 
0.49205718 NaN NaN 0.48308337 0.10155349 NaN   0   0 NaN NaN 
0.49346912 NaN NaN 0.46465849 0.09911036 NaN   0   0 NaN NaN 
0.49487702 NaN NaN 0.44686215 0.09675325 NaN   0   0 NaN NaN 
0.49628093 NaN NaN 0.42967737 0.09447964 NaN   0   0 NaN NaN 
0.49768088 NaN NaN 0.41308702 0.09228618 NaN   0   0 NaN NaN 
0.49907690 NaN NaN 0.39707389 0.09016875 NaN   0   0 NaN NaN 
0.50046903 NaN NaN 0.38162069 0.08812251 NaN   0   0 NaN NaN 
0.50185729 NaN NaN 0.36671016 0.08614199 NaN   0   0 NaN NaN 
0.50324173 NaN NaN 0.35232511 0.08422115 NaN   0   0 NaN NaN 
0.50462237 NaN NaN 0.33844844 0.08235353 NaN   0   0 NaN NaN 
0.50599924 NaN NaN 0.32506327 0.08053236 NaN   0   0 NaN NaN 
0.50737238 NaN NaN 0.31215291 0.07875069 NaN   0   0 NaN NaN 
0.50874180 NaN NaN 0.29970097 0.07700153 NaN   0   0 NaN NaN 
0.51010756 NaN NaN 0.28769139 0.07527801 NaN   0   0 NaN NaN 
0.51146966 NaN NaN 0.27610846 0.07357351 NaN   0   0 NaN NaN 
0.51282815 NaN NaN 0.26493693 0.07188179 NaN   0   0 NaN NaN 
0.51418305 NaN NaN 0.25416198 0.07019713 NaN   0   0 NaN NaN 
0.51553438 NaN NaN 0.24376927 0.06851442 NaN   0   0 NaN NaN 
0.51688219 NaN NaN 0.23374503 0.06682928 NaN   0   0 NaN NaN 
0.51822649 NaN NaN 0.22407600 0.06513816 NaN   0   0 NaN NaN 
0.51956731 NaN NaN 0.21474951 0.06343834 NaN   0   0 NaN NaN 
0.52090468 NaN NaN 0.20575348 0.06172806 NaN   0   0 NaN NaN 
